species_id;bwg_name;domain;kingdom;phylum;subphylum;class;subclass;ord;subord;family;subfamily;tribe;genus;species;subspecies;functional_group;predation;realm;micro_macro;barcode;name0;
6456;Platyhelminthes.7;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Platyhelminthes sp. 6;
6461;Platyhelminthes.6;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Platyhelminthes sp. 5;
6466;Coleoptera.23;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes;
6471;Platyhelminthes.8;Eukaryota;Animalia;Platyhelminthes;NA;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Turbellaria sp. 1;
6476;Platyhelminthes.9;Eukaryota;Animalia;Platyhelminthes;NA;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Turbellaria sp. 2;
6481;Platyhelminthes.14;Eukaryota;Animalia;Platyhelminthes;NA;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Turbellaria;
6486;Platyhelminthes.13;Eukaryota;Animalia;Platyhelminthes;NA;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Turbellaria;
6491;Planorbidae.1;Eukaryota;Animalia;Mollusca;NA;Gastropoda;NA;Panpulmonata;NA;Planorbidae;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Planorbidae sp. 5789;
6496;Trichoptera.1;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Trichoptera;Integripalpia;Calamoceratidae;Calamoceratinae;NA;Phylloicus;bromeliarum;NA;shredder;prey;aquatic;macro;NA;Phylloicus bromeliarum;
6501;Platyhelminthes.15;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;;
6506;Unknown.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Unknown sp A;
6511;Unknown.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Stretchy segmented unknown B;
6516;Unknown.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Bright orange larvae unknown sp C;
6521;Coleoptera.31;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Helodid;
6526;Hirudinea.7;Eukaryota;Animalia;Annelida;NA;Clitellata;Hirudinea;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hirundinea sp. 5791;
6531;Nematomorpha.1;Eukaryota;Animalia;Nematomorpha;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Nematomorpha sp. 5776;
6536;Odonata.8;Eukaryota;Animalia;Arthropoda;NA;Insecta;Palaeoptera;Odonata;Zygoptera;Coenagrionidae;NA;NA;Leptagrion;macrurum;NA;engulfer;predator;aquatic;macro;NA;Leptagrion macrurum;
6541;Diptera.401;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Orthocladiinae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Orthocladiinae sp. A1;
6546;Trichoptera.2;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Trichoptera;NA;NA;NA;NA;NA;NA;NA;shredder;prey;NA;macro;NA;Trichoptera.5602;
6551;Coleoptera.11;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;Contacyphon;NA;NA;scraper;prey;aquatic;macro;NA;Cyphon sp.;
6556;Acari.6;Eukaryota;Animalia;Arthropoda;Chelicerata;Arachnida;Acari;NA;NA;NA;NA;NA;NA;NA;NA;piercer;predator;aquatic;micro;NA;;
6561;Coleoptera.25;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;Scirtes;NA;NA;scraper;prey;aquatic;macro;NA;Scirtes sp.;
6566;Coleoptera.45;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Ora(?);
6571;Coleoptera.26;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Coleoptera.24;
6576;Coleoptera.53;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtidae sp. 0936;
6581;Copepoda.2;Eukaryota;Animalia;Arthropoda;Crustacea;Maxillopoda;Copepoda;Copepoda;NA;NA;NA;NA;NA;NA;NA;filter.feeder;prey;aquatic;micro;NA;Copepoda sp;
6586;Copepoda.3;Eukaryota;Animalia;Arthropoda;Crustacea;Maxillopoda;Copepoda;Harpacticoida;NA;NA;NA;NA;NA;NA;NA;filter.feeder;prey;aquatic;micro;NA;Harpacticoid;
6591;Copepoda.4;Eukaryota;Animalia;Arthropoda;Crustacea;Maxillopoda;Copepoda;Copepoda;NA;NA;NA;NA;NA;NA;NA;filter.feeder;prey;aquatic;micro;NA;;
6596;Coleoptera.1;Eukaryota;Animalia;Arthropoda;Crustacea;Maxillopoda;Copepoda;Cyclopoida;NA;Cyclopidae;NA;NA;Apocyclops;NA;NA;filter.feeder;prey;aquatic;micro;NA;Apocyclops sp;
6601;Diptera.510;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;Atrichopogon;NA;NA;gatherer;prey;aquatic;macro;NA;CTP - IC1;
6606;Diptera.511;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;Atrichopogon;NA;NA;gatherer;prey;aquatic;macro;NA;CTP - IC2;
6611;Branchiopoda.4;Eukaryota;Animalia;Arthropoda;Crustacea;Branchiopoda;Phyllopoda;Diplostraca;Cladocera;Chydoridae;NA;NA;Alona;bromelicola;NA;NA;NA;aquatic;micro;NA;Alona;
6616;Diptera.512;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;Atrichopogon;NA;NA;gatherer;prey;aquatic;macro;NA;CTP - IC4;
6621;Diptera.513;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;Atrichopogon;NA;NA;gatherer;prey;aquatic;macro;NA;CTP - IC6;
6626;Diptera.514;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;Atrichopogon;NA;NA;gatherer;prey;aquatic;macro;NA;CTP - IC9;
6631;Diptera.515;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;Atrichopogon;NA;NA;gatherer;prey;aquatic;macro;NA;CTP - IC10;
6636;Diptera.516;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;Atrichopogon;NA;NA;gatherer;prey;aquatic;macro;NA;CTP - IC8;
6641;Diptera.240;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Stratiomyidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Stratiomyidae sp. 2;
6646;Diptera.125;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp. 5565;
6651;Diptera.117;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Black headed Christmas tree Diptera sp L;
6656;Diptera.118;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Bright orange pink Diptera I;
6661;Diptera.119;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Crinkly Diptera sp J;
6666;Branchiopoda.1;Eukaryota;Animalia;Arthropoda;Crustacea;Branchiopoda;Phyllopoda;Diplostraca;Cladocera;Daphnidae;NA;NA;Ceriodaphnia;NA;NA;filter.feeder;prey;aquatic;micro;NA;Ceriodaphnia;
6671;Diptera.120;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp;
6676;Diptera.121;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp;
6681;Diptera.122;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp;
6686;Diptera.311;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp;
6691;Diptera.312;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp;
6696;Diptera.313;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp;
6701;Diptera.405;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Dasyheleniae;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp P;
6706;Diptera.406;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp;
6711;Diptera.408;Eukaryota;Animalia;Annelida;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Diptera sp;
6716;Diptera.221;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Pupa_Diptera1;
6721;Diptera.536;Eukarya;Animalia;Arthropoda;Hexapoda;Insecta;NA;Diptera;Nematocera;Culicidae;Culicinae;NA;Wyeomyia;edwardsi_or_mulhensi_or_theobaldi;NA;NA;prey;aquatic;macro;NA;Phoniomyia_lumped;
6726;Odonata.11;Eukarya;Animalia;Arthropoda;Hexapoda;Insecta;NA;Odonata;Zygoptera;Coenagrionidae;NA;NA;Leptagrion;bocainense_or_macrurum;NA;NA;predator;aquatic;macro;NA;Zygoptera_sp_B_tan;
6731;Diptera.537;Eukarya;Animalia;Arthropoda;NA;Insecta;NA;Diptera;Nematocera;Culicidae;Culicinae;NA;NA;NA;NA;NA;prey;aquatic;macro;NA;Culicidae_lumped;
6736;Diptera.538;Eukarya;Animalia;Arthropoda;NA;Insecta;NA;Diptera;Nematocera;Chironomidae;Chironominae_or_Tanypodinae;NA;NA;NA;NA;NA;prey;aquatic;macro;NA;Chironomidae_lumped;
6741;Diptera.539;Eukarya;Animalia;Arthropoda;NA;Insecta;NA;Diptera;Nematocera;Ceratopogonidae;NA;NA;NA;NA;NA;NA;prey;aquatic;macro;NA;Ceratopogonid_lumped;
6746;Diptera.540;Eukarya;Animalia;Arthropoda;NA;Insecta;NA;Diptera;Nematocera;Culicidae;Culicinae;NA;Wyeomyia;abebela_or_ccircumcincta_or_melanopus;NA;NA;prey;aquatic;macro;NA;Wyeomyia_lumped;
6751;Diptera.541;Eukarya;Animalia;Arthropoda;NA;Insecta;NA;Diptera;Nematocera;Culicidae;Culicinae;NA;Culex;daumastocampa_or_jenningsi_or_rejector;NA;NA;prey;aquatic;macro;NA;Culex_lumped;
6756;Diptera.542;Eukarya;Animalia;Arthropoda;NA;Insecta;NA;Diptera;Nematocera;Culicidae;Culicinae;NA;NA;NA;NA;NA;prey;aquatic;macro;NA;Culicidae_spp_lumped;
6761;diptera.543;Eukarya;Animalia;Arthropoda;NA;Insecta;NA;Diptera;NA;Culicidae;NA;NA;Anopheles_or_Wyeomia_or_Culex;NA;NA;NA;NA;aquatic;macro;NA;Non-predatory mosquitoes (5 species: Anophele;
6766;Acari.7;Eukaryota;Animalia;Arthropoda;Chelicerata;Arachnida;Acari;NA;NA;NA;NA;NA;NA;NA;NA;piercer;predator;aquatic;micro;NA;Aquatic mites.sp.2.orange;
6771;Oligochaeta.19;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Opisthopora�;Crassiclitellata;Acanthodrilidae;NA;NA;Eutrigaster;NA;NA;gatherer;prey;aquatic;macro;NA;Eutrigaster.sg.Graffia.sp.1;
6776;Oligochaeta.20;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Lumbricina;Lumbricidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Lumbricidae.sp.1;
6781;Oligochaeta.21;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Opisthopora�;Crassiclitellata;Acanthodrilidae;NA;NA;Neotrigaster;complutensis;NA;gatherer;prey;aquatic;macro;NA;Neotrigaster.complutensis;
6786;Oligochaeta.22;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Opisthopora�;Crassiclitellata;Acanthodrilidae;NA;NA;Trigaster;yukiyui;NA;gatherer;prey;aquatic;macro;NA;Trigaster.yukiyui;
6791;Oligochaeta.23;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Lumbricina;Lumbricidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Annelida.Lumbricidae;
6796;Hirudinea.8;Eukaryota;Animalia;Annelida;NA;Clitellata;Hirudinea;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Hirudinea.sp.1;
6801;Coleoptera.65;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Elateridae;NA;NA;Dipropus;NA;NA;NA;predator;aquatic;macro;NA;Coleoptera.Elateridae.Dipropus.sp.l;
6806;Coleoptera.66;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Elateridae;NA;NA;Dilobitarsus;NA;NA;NA;predator;terrestrial;macro;NA;Dilobitarsus.larva;
6811;Coleoptera.67;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Hydrophilidae;Sphaeridiinae;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Sphaeridiinae.unknown.larva;
6821;Diptera.544;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Cecidomyiidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Cecidomyiidae.sp.2;
6826;Diptera.545;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Cecidomyiidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Cecidomyiidae.sp.3;
6831;Diptera.546;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Ceratopogonidae.sp.2.larva;
6836;Diptera.547;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Ceratopogonidae.sp.3.larva;
6841;Diptera.548;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Ceratopogonidae.sp.4.larva.blk.hd;
6846;Diptera.549;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Forcipomyiinae.sp.7.larva.tufted;
6851;Diptera.550;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Ceratopogonidae;Forcipomyiinae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Forcipomyinae.sp.3.larva;
6856;Diptera.551;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Podonominae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Diptera.Chironomidae.Podonominae.sp.;
6861;Diptera.552;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Tanypodinae;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Diptera.Chironomidae.Tanypodinae.sp.p;
6866;Diptera.553;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Chironominae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Diptera.Chironomidae.Tanytarsini.sp.1;
6871;Diptera.554;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Empididae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Empidae.sp.2.larva;
6876;Diptera.555;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Orthocladiinae;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Diptera.Chironomidae.Orthocladiinae.sp;
6881;Diptera.556;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Psychodidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Psychodidae.sp.4.larva;
6886;Diptera.557;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Syrphidae.larvae.sp.1.larva;
6891;Diptera.558;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Tanypodinae;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Diptera.Chironomidae.Tanypodinae.sp.1.l;
6896;Diptera.559;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Tanypodinae;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Diptera.Chironomidae.Tanypodinae.sp.2;
6901;Diptera.560;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Limoniinae.sp.4.larva;
6906;Diptera.561;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;unidentified;
6911;Diptera.562;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Brachycera;
6916;Hemiptera.14;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Hemiptera;Heteroptera;Scutelleridae;NA;NA;NA;NA;NA;NA;prey;terrestrial;macro;NA;Scutelleridae.sp.1;
6921;Lepidoptera.9;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Lepidoptera;Glossata;Tineidae;NA;NA;NA;NA;NA;NA;NA;terrestrial;macro;NA;Tinaeidae.sp.2.larva;
6926;Nematoda.2;Eukaryota;Animalia;Nematoda;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Nematode.sp.1;
6931;Oligochaeta.24;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Tubificina;Enchytraeoidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Enchytridae.sp.3;
6936;Oligochaeta.25;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Lumbricina;Lumbricidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Oligochaeta.Megadrili.sp.1.largegreen;
6941;Oligochaeta.26;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Lumbricina;Lumbricidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Oligochaeta.Megadrili.sp.2.redblue;
6946;Oligochaeta.27;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Lumbricina;Lumbricidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Oligochaeta.Megadrili.sp.3;
6951;Oligochaeta.28;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;Haplotaxida;Lumbricina;Lumbricidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Oligochaeta.Megadrili.sp.4;
6956;Platyhelminthes.16;Eukaryota;Animalia;Platyhelminthes;NA;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Turbellaria.sp.1.cream2eyes;
6961;Platyhelminthes.17;Eukaryota;Animalia;Platyhelminthes;NA;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Turbellaria.sp.2dark5stripednoeyes;
6966;Platyhelminthes.18;Eukaryota;Animalia;Platyhelminthes;NA;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Turbellaria.sp.1white2eyes;
6971;Platyhelminthes.19;Eukaryota;Animalia;Platyhelminthes;NA;Turbellaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Turbellaria.sp.3cream.no.eyes.tricladgutvisib;
6976;Platyhelminthes.20;Eukaryota;Animalia;Platyhelminthes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;Platyhelminthes.sp.7.cream.dark.stripe6eyes;
6981;Collembola.1;Eukaryota;Animalia;Arthropoda;NA;Entognatha;Collembola;Entomobryomorpha;NA;Entomobryidae;NA;NA;Sinella;NA;NA;gatherer;prey;terrestrial;micro;NA;Entomobryidae.Sinella.sp.;
6986;Collembola.2;Eukaryota;Animalia;Arthropoda;NA;Entognatha;Collembola;Entomobryomorpha;NA;Entomobryidae;NA;NA;Willowsia;NA;NA;gatherer;prey;terrestrial;micro;NA;Entomobryidae.Willowsia.sp.;
6991;Collembola.3;Eukaryota;Animalia;Arthropoda;NA;Entognatha;Collembola;Entomobryomorpha;NA;Entomobryidae;NA;NA;Pseudosinella;NA;NA;gatherer;prey;terrestrial;micro;NA;Entomobryidae.Pseudosinella.sp;
6996;Diptera.563;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Chironomidae.sp;
7051;Diptera.564;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Cecidomyiidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Cecidomyidae.sp.1.larva;
7236;Coleoptera.68;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Hydrophilidae;NA;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;coleoptera-Hydrophilidae;
7241;Diptera.565;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Culicidae;Culicinae;NA;Wyeomyia;NA;NA;filter.feeder;prey;aquatic;macro;NA;culicidae-wyeomyia;
7246;Diptera.566;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Culicidae;NA;NA;NA;NA;NA;filter.feeder;prey;aquatic;macro;NA;culicidaepupa;
7251;Diptera.567;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Dixidae;NA;NA;NA;NA;NA;filter.feeder;prey;aquatic;macro;NA;dixidae;
7256;Diptera.568;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Empididae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;empididae;
7261;Diptera.569;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Bibionidae;NA;NA;NA;NA;NA;NA;prey;terrestrial;macro;NA;Bibiionidae;
7266;Diptera.570;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;Tanypodinae;NA;NA;NA;NA;engulfer;predator;aquatic;macro;NA;chironomidae-tanyponidae;
7271;Diptera.571;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Chironomidae;NA;NA;NA;NA;NA;gatherer;prey;aquatic;macro;NA;Chironomidae sp Saba;
7276;Diptera.572;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Syrphidae;Eristalinae;NA;Copestylum;NA;NA;gatherer;prey;aquatic;macro;NA;Copestilum sp. 1;
7281;Diptera.573;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Culicidae;NA;NA;NA;NA;NA;filter.feeder;prey;aquatic;macro;NA;Culicidae_Picinguaba;
7286;Diptera.574;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;NA;NA;NA;NA;NA;shredder;prey;aquatic;macro;NA;Limoniidae sp.3;
7291;Diptera.575;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Anisopodidae;Anisopodinae;NA;Olbiogaster;NA;NA;gatherer;prey;aquatic;macro;NA;Olbiogaster sp.;
7296;Oligochaeta.29;Eukaryota;Animalia;Annelida;NA;Clitellata;Oligochaeta;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;aquatic;macro;NA;Oligochaeta sp.1;
7301;Coleoptera.69;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Coleoptera;Polyphaga;Scirtidae;NA;NA;NA;NA;NA;scraper;prey;aquatic;macro;NA;Scirtidae sp. 1;
7306;Diptera.576;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Brachycera;Tabanidae;NA;NA;NA;NA;NA;piercer;predator;aquatic;macro;NA;Tabanidae sp. 2;
7311;Diptera.577;Eukaryota;Animalia;Arthropoda;NA;Insecta;Neoptera;Diptera;Nematocera;Limoniidae;Limoniinae;NA;Trentepohlia;NA;NA;shredder;prey;aquatic;macro;NA;Trentepohlia sp. 2;
