"X","site_brom.id","site","trt.name","mu.scalar","k.scalar","intended.mu","intended.k","temporal.block","maxvol","leaf.number","mean.diam","catchment.area","turbidity.initial","oxygen.percent.initial","oxygen.conc.initial","ph.initial","chlorophyll.initial","bacteria.per.ml..initial","amoeba.per.ml.initial","algae.per.ml.initial","ciliates.per.ml.initial","flagellates.per.ml.initial","rotifers.per.ml.initial","leafpack1.species1.mass.initial","leafpack2.species1.mass.initial","leafpack1.species2.mass.initial","leafpack2.species2.mass.initial","co2.final","methane.final","turbidity.final","oxygen.percent.final","oxygen.conc.final","ph.final","chlorophyll.final","bacteria.per.ml.final","amoeba.per.ml.final","algae.per.ml.final","ciliates.per.ml.final","flagellates.per.ml.final","rotifers.per.ml.final","leafpack1.species1.mass.final","leafpack2.species1.mass.final","leafpack1.species2.mass.final","leafpack2.species2.mass.final","water.volume.final","fpom.final","n15.bromeliad.final","final.bromeliad.percentn","final.bromeliad.percentc","species1","species2","decomp","sample_size_species","functional_group","engulfer_bio","filter.feeder_bio","gatherer_bio","piercer_bio","scraper_bio","shredder_bio","engulfer_abd","filter.feeder_abd","gatherer_abd","piercer_abd","scraper_abd","shredder_abd","predator_bio","prey_bio","predator_abd","prey_abd","cv.depth","wetness","prop.overflow.days","prop.driedout.days","n_driedout","n_overflow","days_last_catastrophe","type_catastrophe","mu.scalar.2","k.scalar.2","intended.mu.2","intended.k.2","detritivore_bio","PDratio"
552,"macae_B5","macae","mu0.6k0.5",0.6,0.5,1.8,0.05,"c",900,23,36.5,1372.58,10.01,54.05,4.28,6.12,-46.176,77890.7,NA,NA,NA,NA,NA,160,170,NA,NA,30.346,0.0885972,65.2,18.8,1.66,6.25,35.52,1.06412e+007,NA,NA,NA,NA,NA,80,60,NA,NA,560,510,54.1637,0.473793,NA,0.573529,NA,0.573529,1,"engulfer",1.43672,0,0,0,0,0,73,0,0,0,0,0,1.43672,15.3779,73,238,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,3.24,0.0025,0,Inf
553,"macae_B5","macae","mu0.6k0.5",0.6,0.5,1.8,0.05,"c",900,23,36.5,1372.58,10.01,54.05,4.28,6.12,-46.176,77890.7,NA,NA,NA,NA,NA,160,170,NA,NA,30.346,0.0885972,65.2,18.8,1.66,6.25,35.52,1.06412e+007,NA,NA,NA,NA,NA,80,60,NA,NA,560,510,54.1637,0.473793,NA,0.573529,NA,0.573529,1,"filter.feeder",0,1.36618,0,0,0,0,0,28,0,0,0,0,0,15.3779,73,238,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,3.24,0.0025,0,NaN
554,"macae_B5","macae","mu0.6k0.5",0.6,0.5,1.8,0.05,"c",900,23,36.5,1372.58,10.01,54.05,4.28,6.12,-46.176,77890.7,NA,NA,NA,NA,NA,160,170,NA,NA,30.346,0.0885972,65.2,18.8,1.66,6.25,35.52,1.06412e+007,NA,NA,NA,NA,NA,80,60,NA,NA,560,510,54.1637,0.473793,NA,0.573529,NA,0.573529,1,"gatherer",0,0,3.65392,0,0,0,0,0,176,0,0,0,0,15.3779,73,238,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,3.24,0.0025,3.65392,0
555,"macae_B5","macae","mu0.6k0.5",0.6,0.5,1.8,0.05,"c",900,23,36.5,1372.58,10.01,54.05,4.28,6.12,-46.176,77890.7,NA,NA,NA,NA,NA,160,170,NA,NA,30.346,0.0885972,65.2,18.8,1.66,6.25,35.52,1.06412e+007,NA,NA,NA,NA,NA,80,60,NA,NA,560,510,54.1637,0.473793,NA,0.573529,NA,0.573529,1,"scraper",0,0,0,0,3.70461,0,0,0,0,0,13,0,0,15.3779,73,238,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,3.24,0.0025,3.70461,0
556,"macae_B5","macae","mu0.6k0.5",0.6,0.5,1.8,0.05,"c",900,23,36.5,1372.58,10.01,54.05,4.28,6.12,-46.176,77890.7,NA,NA,NA,NA,NA,160,170,NA,NA,30.346,0.0885972,65.2,18.8,1.66,6.25,35.52,1.06412e+007,NA,NA,NA,NA,NA,80,60,NA,NA,560,510,54.1637,0.473793,NA,0.573529,NA,0.573529,1,"shredder",0,0,0,0,0,6.65314,0,0,0,0,0,21,0,15.3779,73,238,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.25,3.24,0.0025,6.65314,0
557,"macae_B43","macae","mu0.8k0.5",0.8,0.5,2.41,0.05,"c",850,15,45,1531.03,24.2,33.05,2.73,6.27,-33.152,149291,NA,NA,NA,NA,NA,200,160,NA,NA,36.1306,0.0512409,44.5,10.9,0.96,5.61,12.1783,1.45703e+007,NA,NA,NA,NA,NA,20,20,NA,NA,400,880,43.5348,0.417212,NA,0.8875,NA,0.8875,1,"engulfer",1.87434,0,0,0,0,0,51,0,0,0,0,0,1.87434,4.16943,52,107,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,5.8081,0.0025,0,Inf
558,"macae_B43","macae","mu0.8k0.5",0.8,0.5,2.41,0.05,"c",850,15,45,1531.03,24.2,33.05,2.73,6.27,-33.152,149291,NA,NA,NA,NA,NA,200,160,NA,NA,36.1306,0.0512409,44.5,10.9,0.96,5.61,12.1783,1.45703e+007,NA,NA,NA,NA,NA,20,20,NA,NA,400,880,43.5348,0.417212,NA,0.8875,NA,0.8875,1,"filter.feeder",0,1.21932,0,0,0,0,0,21,0,0,0,0,0,4.16943,52,107,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,5.8081,0.0025,0,NaN
559,"macae_B43","macae","mu0.8k0.5",0.8,0.5,2.41,0.05,"c",850,15,45,1531.03,24.2,33.05,2.73,6.27,-33.152,149291,NA,NA,NA,NA,NA,200,160,NA,NA,36.1306,0.0512409,44.5,10.9,0.96,5.61,12.1783,1.45703e+007,NA,NA,NA,NA,NA,20,20,NA,NA,400,880,43.5348,0.417212,NA,0.8875,NA,0.8875,1,"gatherer",0,0,2.09903,0,0,0,0,0,76,0,0,0,0,4.16943,52,107,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,5.8081,0.0025,2.09903,0
560,"macae_B43","macae","mu0.8k0.5",0.8,0.5,2.41,0.05,"c",850,15,45,1531.03,24.2,33.05,2.73,6.27,-33.152,149291,NA,NA,NA,NA,NA,200,160,NA,NA,36.1306,0.0512409,44.5,10.9,0.96,5.61,12.1783,1.45703e+007,NA,NA,NA,NA,NA,20,20,NA,NA,400,880,43.5348,0.417212,NA,0.8875,NA,0.8875,1,"piercer",0,0,0,32.5637,0,0,0,0,0,1,0,0,32.5637,4.16943,52,107,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,5.8081,0.0025,0,Inf
561,"macae_B43","macae","mu0.8k0.5",0.8,0.5,2.41,0.05,"c",850,15,45,1531.03,24.2,33.05,2.73,6.27,-33.152,149291,NA,NA,NA,NA,NA,200,160,NA,NA,36.1306,0.0512409,44.5,10.9,0.96,5.61,12.1783,1.45703e+007,NA,NA,NA,NA,NA,20,20,NA,NA,400,880,43.5348,0.417212,NA,0.8875,NA,0.8875,1,"scraper",0,0,0,0,0.780542,0,0,0,0,0,7,0,0,4.16943,52,107,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,5.8081,0.0025,0.780542,0
562,"macae_B43","macae","mu0.8k0.5",0.8,0.5,2.41,0.05,"c",850,15,45,1531.03,24.2,33.05,2.73,6.27,-33.152,149291,NA,NA,NA,NA,NA,200,160,NA,NA,36.1306,0.0512409,44.5,10.9,0.96,5.61,12.1783,1.45703e+007,NA,NA,NA,NA,NA,20,20,NA,NA,400,880,43.5348,0.417212,NA,0.8875,NA,0.8875,1,"shredder",0,0,0,0,0,0.0705335,0,0,0,0,0,3,0,4.16943,52,107,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,5.8081,0.0025,0.0705335,0
563,"macae_B33","macae","mu1k0.5",1,0.5,3.01,0.05,"b",920,16,42,683.31,74.4,NA,NA,6.24,34.632,136309,NA,NA,NA,NA,NA,140,190,NA,NA,9.16017,0.0663073,24.8,24.3,2.08,7.1,17.1786,5.88965e+006,NA,NA,NA,NA,NA,50,80,NA,NA,550,690,0.136863,0.45263,NA,0.610902,NA,0.610902,1,"engulfer",1.67071,0,0,0,0,0,34,0,0,0,0,0,1.67071,18.7746,34,481,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,9.0601,0.0025,0,Inf
564,"macae_B33","macae","mu1k0.5",1,0.5,3.01,0.05,"b",920,16,42,683.31,74.4,NA,NA,6.24,34.632,136309,NA,NA,NA,NA,NA,140,190,NA,NA,9.16017,0.0663073,24.8,24.3,2.08,7.1,17.1786,5.88965e+006,NA,NA,NA,NA,NA,50,80,NA,NA,550,690,0.136863,0.45263,NA,0.610902,NA,0.610902,1,"filter.feeder",0,3.41581,0,0,0,0,0,88,0,0,0,0,0,18.7746,34,481,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,9.0601,0.0025,0,NaN
565,"macae_B33","macae","mu1k0.5",1,0.5,3.01,0.05,"b",920,16,42,683.31,74.4,NA,NA,6.24,34.632,136309,NA,NA,NA,NA,NA,140,190,NA,NA,9.16017,0.0663073,24.8,24.3,2.08,7.1,17.1786,5.88965e+006,NA,NA,NA,NA,NA,50,80,NA,NA,550,690,0.136863,0.45263,NA,0.610902,NA,0.610902,1,"gatherer",0,0,10.9503,0,0,0,0,0,340,0,0,0,0,18.7746,34,481,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,9.0601,0.0025,10.9503,0
566,"macae_B33","macae","mu1k0.5",1,0.5,3.01,0.05,"b",920,16,42,683.31,74.4,NA,NA,6.24,34.632,136309,NA,NA,NA,NA,NA,140,190,NA,NA,9.16017,0.0663073,24.8,24.3,2.08,7.1,17.1786,5.88965e+006,NA,NA,NA,NA,NA,50,80,NA,NA,550,690,0.136863,0.45263,NA,0.610902,NA,0.610902,1,"scraper",0,0,0,0,2.44209,0,0,0,0,0,26,0,0,18.7746,34,481,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,9.0601,0.0025,2.44209,0
567,"macae_B33","macae","mu1k0.5",1,0.5,3.01,0.05,"b",920,16,42,683.31,74.4,NA,NA,6.24,34.632,136309,NA,NA,NA,NA,NA,140,190,NA,NA,9.16017,0.0663073,24.8,24.3,2.08,7.1,17.1786,5.88965e+006,NA,NA,NA,NA,NA,50,80,NA,NA,550,690,0.136863,0.45263,NA,0.610902,NA,0.610902,1,"shredder",0,0,0,0,0,1.9664,0,0,0,0,0,27,0,18.7746,34,481,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,9.0601,0.0025,1.9664,0
568,"macae_B35","macae","mu1.5k0.5",1.5,0.5,4.51,0.05,"b",1000,22,42.5,2779.67,7.09,27.5,2.455,6.43,-22.2,701017,NA,NA,NA,NA,NA,170,150,NA,NA,31.2416,0.118987,52.4,6.4,0.54,6.49,35.711,1.19984e+007,NA,NA,NA,NA,NA,50,40,NA,NA,690,720,48.3935,0.433827,NA,0.719608,NA,0.719608,1,"engulfer",1.50012,0,0,0,0,0,91,0,0,0,0,0,1.50012,16.2464,91,419,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.25,20.3401,0.0025,0,Inf
569,"macae_B35","macae","mu1.5k0.5",1.5,0.5,4.51,0.05,"b",1000,22,42.5,2779.67,7.09,27.5,2.455,6.43,-22.2,701017,NA,NA,NA,NA,NA,170,150,NA,NA,31.2416,0.118987,52.4,6.4,0.54,6.49,35.711,1.19984e+007,NA,NA,NA,NA,NA,50,40,NA,NA,690,720,48.3935,0.433827,NA,0.719608,NA,0.719608,1,"filter.feeder",0,1.5414,0,0,0,0,0,61,0,0,0,0,0,16.2464,91,419,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.25,20.3401,0.0025,0,NaN
570,"macae_B35","macae","mu1.5k0.5",1.5,0.5,4.51,0.05,"b",1000,22,42.5,2779.67,7.09,27.5,2.455,6.43,-22.2,701017,NA,NA,NA,NA,NA,170,150,NA,NA,31.2416,0.118987,52.4,6.4,0.54,6.49,35.711,1.19984e+007,NA,NA,NA,NA,NA,50,40,NA,NA,690,720,48.3935,0.433827,NA,0.719608,NA,0.719608,1,"gatherer",0,0,9.30574,0,0,0,0,0,321,0,0,0,0,16.2464,91,419,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.25,20.3401,0.0025,9.30574,0
571,"macae_B35","macae","mu1.5k0.5",1.5,0.5,4.51,0.05,"b",1000,22,42.5,2779.67,7.09,27.5,2.455,6.43,-22.2,701017,NA,NA,NA,NA,NA,170,150,NA,NA,31.2416,0.118987,52.4,6.4,0.54,6.49,35.711,1.19984e+007,NA,NA,NA,NA,NA,50,40,NA,NA,690,720,48.3935,0.433827,NA,0.719608,NA,0.719608,1,"scraper",0,0,0,0,2.44051,0,0,0,0,0,16,0,0,16.2464,91,419,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.25,20.3401,0.0025,2.44051,0
572,"macae_B35","macae","mu1.5k0.5",1.5,0.5,4.51,0.05,"b",1000,22,42.5,2779.67,7.09,27.5,2.455,6.43,-22.2,701017,NA,NA,NA,NA,NA,170,150,NA,NA,31.2416,0.118987,52.4,6.4,0.54,6.49,35.711,1.19984e+007,NA,NA,NA,NA,NA,50,40,NA,NA,690,720,48.3935,0.433827,NA,0.719608,NA,0.719608,1,"shredder",0,0,0,0,0,2.95879,0,0,0,0,0,21,0,16.2464,91,419,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.25,20.3401,0.0025,2.95879,0
573,"macae_B16","macae","mu2k0.5",2,0.5,6.02,0.05,"a",890,15,40,1372.58,5.89,20.4,1.635,6.3,4.36456e-014,0,NA,NA,NA,NA,NA,170,190,NA,NA,123.206,0.0424225,25.7,22.8,1.92,6.76,-20.72,1.0965e+007,NA,NA,NA,NA,NA,80,60,NA,NA,400,290,79.7719,0.357227,NA,0.606811,NA,0.606811,1,"engulfer",0.551275,0,0,0,0,0,36,0,0,0,0,0,0.551275,13.0452,36,203,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,36.2404,0.0025,0,Inf
574,"macae_B16","macae","mu2k0.5",2,0.5,6.02,0.05,"a",890,15,40,1372.58,5.89,20.4,1.635,6.3,4.36456e-014,0,NA,NA,NA,NA,NA,170,190,NA,NA,123.206,0.0424225,25.7,22.8,1.92,6.76,-20.72,1.0965e+007,NA,NA,NA,NA,NA,80,60,NA,NA,400,290,79.7719,0.357227,NA,0.606811,NA,0.606811,1,"filter.feeder",0,0.372811,0,0,0,0,0,11,0,0,0,0,0,13.0452,36,203,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,36.2404,0.0025,0,NaN
575,"macae_B16","macae","mu2k0.5",2,0.5,6.02,0.05,"a",890,15,40,1372.58,5.89,20.4,1.635,6.3,4.36456e-014,0,NA,NA,NA,NA,NA,170,190,NA,NA,123.206,0.0424225,25.7,22.8,1.92,6.76,-20.72,1.0965e+007,NA,NA,NA,NA,NA,80,60,NA,NA,400,290,79.7719,0.357227,NA,0.606811,NA,0.606811,1,"gatherer",0,0,3.31175,0,0,0,0,0,126,0,0,0,0,13.0452,36,203,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,36.2404,0.0025,3.31175,0
576,"macae_B16","macae","mu2k0.5",2,0.5,6.02,0.05,"a",890,15,40,1372.58,5.89,20.4,1.635,6.3,4.36456e-014,0,NA,NA,NA,NA,NA,170,190,NA,NA,123.206,0.0424225,25.7,22.8,1.92,6.76,-20.72,1.0965e+007,NA,NA,NA,NA,NA,80,60,NA,NA,400,290,79.7719,0.357227,NA,0.606811,NA,0.606811,1,"scraper",0,0,0,0,5.5936,0,0,0,0,0,43,0,0,13.0452,36,203,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,36.2404,0.0025,5.5936,0
577,"macae_B16","macae","mu2k0.5",2,0.5,6.02,0.05,"a",890,15,40,1372.58,5.89,20.4,1.635,6.3,4.36456e-014,0,NA,NA,NA,NA,NA,170,190,NA,NA,123.206,0.0424225,25.7,22.8,1.92,6.76,-20.72,1.0965e+007,NA,NA,NA,NA,NA,80,60,NA,NA,400,290,79.7719,0.357227,NA,0.606811,NA,0.606811,1,"shredder",0,0,0,0,0,3.76703,0,0,0,0,0,23,0,13.0452,36,203,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,36.2404,0.0025,3.76703,0
578,"macae_B12","macae","mu2.5k0.5",2.5,0.5,7.52,0.05,"c",950,21,37,1530.87,9.86,21.1,1.66,6.06,68.672,1.59676e+006,NA,NA,NA,NA,NA,160,190,NA,NA,48.0997,0.0609266,16.6,9.7,0.87,6.27,-20.9891,9.7838e+006,NA,NA,NA,NA,NA,70,90,NA,NA,690,350,18.3053,0.415736,NA,0.544408,NA,0.544408,1,"engulfer",0.928373,0,0,0,0,0,55,0,0,0,0,0,0.928373,11.155,56,296,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.25,56.5504,0.0025,0,Inf
579,"macae_B12","macae","mu2.5k0.5",2.5,0.5,7.52,0.05,"c",950,21,37,1530.87,9.86,21.1,1.66,6.06,68.672,1.59676e+006,NA,NA,NA,NA,NA,160,190,NA,NA,48.0997,0.0609266,16.6,9.7,0.87,6.27,-20.9891,9.7838e+006,NA,NA,NA,NA,NA,70,90,NA,NA,690,350,18.3053,0.415736,NA,0.544408,NA,0.544408,1,"filter.feeder",0,1.9792,0,0,0,0,0,50,0,0,0,0,0,11.155,56,296,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.25,56.5504,0.0025,0,NaN
580,"macae_B12","macae","mu2.5k0.5",2.5,0.5,7.52,0.05,"c",950,21,37,1530.87,9.86,21.1,1.66,6.06,68.672,1.59676e+006,NA,NA,NA,NA,NA,160,190,NA,NA,48.0997,0.0609266,16.6,9.7,0.87,6.27,-20.9891,9.7838e+006,NA,NA,NA,NA,NA,70,90,NA,NA,690,350,18.3053,0.415736,NA,0.544408,NA,0.544408,1,"gatherer",0,0,6.90055,0,0,0,0,0,222,0,0,0,0,11.155,56,296,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.25,56.5504,0.0025,6.90055,0
581,"macae_B12","macae","mu2.5k0.5",2.5,0.5,7.52,0.05,"c",950,21,37,1530.87,9.86,21.1,1.66,6.06,68.672,1.59676e+006,NA,NA,NA,NA,NA,160,190,NA,NA,48.0997,0.0609266,16.6,9.7,0.87,6.27,-20.9891,9.7838e+006,NA,NA,NA,NA,NA,70,90,NA,NA,690,350,18.3053,0.415736,NA,0.544408,NA,0.544408,1,"piercer",0,0,0,11.3203,0,0,0,0,0,1,0,0,11.3203,11.155,56,296,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.25,56.5504,0.0025,0,Inf
582,"macae_B12","macae","mu2.5k0.5",2.5,0.5,7.52,0.05,"c",950,21,37,1530.87,9.86,21.1,1.66,6.06,68.672,1.59676e+006,NA,NA,NA,NA,NA,160,190,NA,NA,48.0997,0.0609266,16.6,9.7,0.87,6.27,-20.9891,9.7838e+006,NA,NA,NA,NA,NA,70,90,NA,NA,690,350,18.3053,0.415736,NA,0.544408,NA,0.544408,1,"scraper",0,0,0,0,1.78574,0,0,0,0,0,13,0,0,11.155,56,296,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.25,56.5504,0.0025,1.78574,0
583,"macae_B12","macae","mu2.5k0.5",2.5,0.5,7.52,0.05,"c",950,21,37,1530.87,9.86,21.1,1.66,6.06,68.672,1.59676e+006,NA,NA,NA,NA,NA,160,190,NA,NA,48.0997,0.0609266,16.6,9.7,0.87,6.27,-20.9891,9.7838e+006,NA,NA,NA,NA,NA,70,90,NA,NA,690,350,18.3053,0.415736,NA,0.544408,NA,0.544408,1,"shredder",0,0,0,0,0,0.489514,0,0,0,0,0,11,0,11.155,56,296,NA,NA,NA,NA,NA,NA,NA,NA,6.25,0.25,56.5504,0.0025,0.489514,0
584,"macae_B37","macae","mu3k0.5",3,0.5,9.02,0.05,"b",1000,18,41,999.172,5.73,31.9,2.415,5.82,-7.696,3.55052e+006,NA,NA,NA,NA,NA,200,180,NA,NA,36.9374,0.0449557,37.1,17.8,1.51,6.65,4.884,1.05708e+007,NA,NA,NA,NA,NA,50,80,NA,NA,350,730,45.5516,0.512314,NA,0.652778,NA,0.652778,1,"engulfer",0.570436,0,0,0,0,0,46,0,0,0,0,0,0.570436,11.9001,46,349,NA,NA,NA,NA,NA,NA,NA,NA,9,0.25,81.3604,0.0025,0,Inf
585,"macae_B37","macae","mu3k0.5",3,0.5,9.02,0.05,"b",1000,18,41,999.172,5.73,31.9,2.415,5.82,-7.696,3.55052e+006,NA,NA,NA,NA,NA,200,180,NA,NA,36.9374,0.0449557,37.1,17.8,1.51,6.65,4.884,1.05708e+007,NA,NA,NA,NA,NA,50,80,NA,NA,350,730,45.5516,0.512314,NA,0.652778,NA,0.652778,1,"filter.feeder",0,1.52169,0,0,0,0,0,94,0,0,0,0,0,11.9001,46,349,NA,NA,NA,NA,NA,NA,NA,NA,9,0.25,81.3604,0.0025,0,NaN
586,"macae_B37","macae","mu3k0.5",3,0.5,9.02,0.05,"b",1000,18,41,999.172,5.73,31.9,2.415,5.82,-7.696,3.55052e+006,NA,NA,NA,NA,NA,200,180,NA,NA,36.9374,0.0449557,37.1,17.8,1.51,6.65,4.884,1.05708e+007,NA,NA,NA,NA,NA,50,80,NA,NA,350,730,45.5516,0.512314,NA,0.652778,NA,0.652778,1,"gatherer",0,0,5.42764,0,0,0,0,0,219,0,0,0,0,11.9001,46,349,NA,NA,NA,NA,NA,NA,NA,NA,9,0.25,81.3604,0.0025,5.42764,0
587,"macae_B37","macae","mu3k0.5",3,0.5,9.02,0.05,"b",1000,18,41,999.172,5.73,31.9,2.415,5.82,-7.696,3.55052e+006,NA,NA,NA,NA,NA,200,180,NA,NA,36.9374,0.0449557,37.1,17.8,1.51,6.65,4.884,1.05708e+007,NA,NA,NA,NA,NA,50,80,NA,NA,350,730,45.5516,0.512314,NA,0.652778,NA,0.652778,1,"scraper",0,0,0,0,2.91787,0,0,0,0,0,22,0,0,11.9001,46,349,NA,NA,NA,NA,NA,NA,NA,NA,9,0.25,81.3604,0.0025,2.91787,0
588,"macae_B37","macae","mu3k0.5",3,0.5,9.02,0.05,"b",1000,18,41,999.172,5.73,31.9,2.415,5.82,-7.696,3.55052e+006,NA,NA,NA,NA,NA,200,180,NA,NA,36.9374,0.0449557,37.1,17.8,1.51,6.65,4.884,1.05708e+007,NA,NA,NA,NA,NA,50,80,NA,NA,350,730,45.5516,0.512314,NA,0.652778,NA,0.652778,1,"shredder",0,0,0,0,0,2.03292,0,0,0,0,0,14,0,11.9001,46,349,NA,NA,NA,NA,NA,NA,NA,NA,9,0.25,81.3604,0.0025,2.03292,0
589,"macae_B36","macae","mu0.1k1",0.1,1,0.3,0.1,"b",900,17,34,1131.89,3.47,15.15,1.195,6.22,-11.248,0,NA,NA,NA,NA,NA,160,190,NA,NA,23.6765,0.0153663,59.2,22.9,1.96,6.26,8.22222,1.27317e+007,NA,NA,NA,NA,NA,70,70,NA,NA,330,670,82.0452,0.412265,NA,0.597039,NA,0.597039,1,"engulfer",0.347579,0,0,0,0,0,21,0,0,0,0,0,0.347579,13.6536,24,264,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,0.09,0.01,0,Inf
590,"macae_B36","macae","mu0.1k1",0.1,1,0.3,0.1,"b",900,17,34,1131.89,3.47,15.15,1.195,6.22,-11.248,0,NA,NA,NA,NA,NA,160,190,NA,NA,23.6765,0.0153663,59.2,22.9,1.96,6.26,8.22222,1.27317e+007,NA,NA,NA,NA,NA,70,70,NA,NA,330,670,82.0452,0.412265,NA,0.597039,NA,0.597039,1,"filter.feeder",0,1.05019,0,0,0,0,0,19,0,0,0,0,0,13.6536,24,264,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,0.09,0.01,0,NaN
591,"macae_B36","macae","mu0.1k1",0.1,1,0.3,0.1,"b",900,17,34,1131.89,3.47,15.15,1.195,6.22,-11.248,0,NA,NA,NA,NA,NA,160,190,NA,NA,23.6765,0.0153663,59.2,22.9,1.96,6.26,8.22222,1.27317e+007,NA,NA,NA,NA,NA,70,70,NA,NA,330,670,82.0452,0.412265,NA,0.597039,NA,0.597039,1,"gatherer",0,0,6.92576,0,0,0,0,0,190,0,0,0,0,13.6536,24,264,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,0.09,0.01,6.92576,0
592,"macae_B36","macae","mu0.1k1",0.1,1,0.3,0.1,"b",900,17,34,1131.89,3.47,15.15,1.195,6.22,-11.248,0,NA,NA,NA,NA,NA,160,190,NA,NA,23.6765,0.0153663,59.2,22.9,1.96,6.26,8.22222,1.27317e+007,NA,NA,NA,NA,NA,70,70,NA,NA,330,670,82.0452,0.412265,NA,0.597039,NA,0.597039,1,"piercer",0,0,0,0.165823,0,0,0,0,0,3,0,0,0.165823,13.6536,24,264,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,0.09,0.01,0,Inf
593,"macae_B36","macae","mu0.1k1",0.1,1,0.3,0.1,"b",900,17,34,1131.89,3.47,15.15,1.195,6.22,-11.248,0,NA,NA,NA,NA,NA,160,190,NA,NA,23.6765,0.0153663,59.2,22.9,1.96,6.26,8.22222,1.27317e+007,NA,NA,NA,NA,NA,70,70,NA,NA,330,670,82.0452,0.412265,NA,0.597039,NA,0.597039,1,"scraper",0,0,0,0,3.56687,0,0,0,0,0,38,0,0,13.6536,24,264,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,0.09,0.01,3.56687,0
594,"macae_B36","macae","mu0.1k1",0.1,1,0.3,0.1,"b",900,17,34,1131.89,3.47,15.15,1.195,6.22,-11.248,0,NA,NA,NA,NA,NA,160,190,NA,NA,23.6765,0.0153663,59.2,22.9,1.96,6.26,8.22222,1.27317e+007,NA,NA,NA,NA,NA,70,70,NA,NA,330,670,82.0452,0.412265,NA,0.597039,NA,0.597039,1,"shredder",0,0,0,0,0,2.11082,0,0,0,0,0,17,0,13.6536,24,264,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,0.09,0.01,2.11082,0
595,"macae_B8","macae","mu0.2k1",0.2,1,0.6,0.1,"b",1000,19,32.5,1449.07,4.04,15.4,1.26,6.26,7.696,6490.89,NA,NA,NA,NA,NA,190,170,NA,NA,19.2753,0.0693489,49,18.1,1.53,6.13,20.8296,1.14161e+007,NA,NA,NA,NA,NA,130,110,NA,NA,460,530,90.524,0.405824,NA,0.334365,NA,0.334365,1,"engulfer",0.984044,0,0,0,0,0,52,0,0,0,0,0,0.984044,10.5396,53,211,NA,NA,NA,NA,NA,NA,NA,NA,0.04,1,0.36,0.01,0,Inf
596,"macae_B8","macae","mu0.2k1",0.2,1,0.6,0.1,"b",1000,19,32.5,1449.07,4.04,15.4,1.26,6.26,7.696,6490.89,NA,NA,NA,NA,NA,190,170,NA,NA,19.2753,0.0693489,49,18.1,1.53,6.13,20.8296,1.14161e+007,NA,NA,NA,NA,NA,130,110,NA,NA,460,530,90.524,0.405824,NA,0.334365,NA,0.334365,1,"filter.feeder",0,1.97268,0,0,0,0,0,42,0,0,0,0,0,10.5396,53,211,NA,NA,NA,NA,NA,NA,NA,NA,0.04,1,0.36,0.01,0,NaN
597,"macae_B8","macae","mu0.2k1",0.2,1,0.6,0.1,"b",1000,19,32.5,1449.07,4.04,15.4,1.26,6.26,7.696,6490.89,NA,NA,NA,NA,NA,190,170,NA,NA,19.2753,0.0693489,49,18.1,1.53,6.13,20.8296,1.14161e+007,NA,NA,NA,NA,NA,130,110,NA,NA,460,530,90.524,0.405824,NA,0.334365,NA,0.334365,1,"gatherer",0,0,1.49987,0,0,0,0,0,92,0,0,0,0,10.5396,53,211,NA,NA,NA,NA,NA,NA,NA,NA,0.04,1,0.36,0.01,1.49987,0
