site_brom.id,site.x,trt.name.x,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,site.y,trt.name.y,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,piercer_bio,predation_NA_bio.x,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,predation_NA_abd.x,predator_piercer_abd,prey_piercer_abd,scraper_abd,shredder_abd,predation_NA_bio.y,predator_bio,prey_bio,predation_NA_abd.y,predator_abd,prey_abd,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,Lepidoptera_bio,Odonata_bio,ord_NA_bio,Podocopida_bio,Trichoptera_bio,Hirudinea_bio,Neoptera_bio,Oligochaeta_bio,Palaeoptera_bio,Podocopa_bio,subclass_NA_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,family_NA_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio.x,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,subfamily_NA_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,Aelosoma_bio,Anopheles_bio,Atrichopogon_bio,Aulophorus_bio,Bezzia_bio,Bromeliagrion_bio,Candonopsis_bio,Cheilotrichia_bio,Chironomus_bio,Contacyphon_bio,Copelatus_bio.y,Corethrella_bio,Corynoneura_bio,Culex_bio,Culicoides_bio,Dero_bio,Elpidium_bio,Eristalis_bio,Forcipomyia_bio,genus_NA_bio,Haemagogus_bio,Harnischia_bio,Larsia_bio,Leptagrion_bio,Limnophyes_bio,Mecistogaster_bio,Monopelopia_bio,Pericoma_bio,Phylloicus_bio,Polypedilum_bio,Pristina_bio,Sphaeromias_bio,Stenochironomus_bio,Stibasoma_bio,Stilobezzia_bio,Tanytarsus_bio,Tipula_bio,Toxorhynchites_bio,Trentepohlia_bio,Wyeomyia_bio,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,site,trt.name
puertorico_24,puertorico,mu3k1,3,1,29.69,0.26,c,230,16,76,792.45,122.4,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,0.276,NA,0.355,NA,NA,NA,249.7,NA,NA,4.375,NA,31629910.512859084,NA,NA,NA,NA,NA,0.1907,NA,0.0729,NA,43,192.39999999999998,35.3767316985555,0.732224988972952,43.3434147323911,puertorico,mu3k1,0.3090579710144928,0.7946478873239436,0.5518529291692182,2,0,0.1862,0.1493,0,0,6.6991000000000005,10.8507,0,7,1,0,0,0,77,12,0,0,17.8853,0,0,97,5.6191,11.1862,0,0,0,0,0,1.08,0,0,16.8053,0,0,1.08,0,0,0,0,1.08,0,0,0.1493,0,0,0.1862,0,0,0,0,0,0,0,0,0,0,0,0,10.8507,0,0,0,0,0,0,0,0,0,5.6191,0,0,0,0,0,0,0,1.08,0,0,0.1493,0,0,0,0.1862,0,0,0,10.8507,0,0,0,0,0,5.6191,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0.1862,0,0,0,0,0,5.6191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0,0,10.8507,0,24.827868852459016,48,0,48,21.5,425.5,13.2288604641634,62.95837536768609,0.5022603876452167,0.22131147540983606,0.22950819672131145,12,5.5,14,13.5,27,4,9.98014963770117,3.77892944118336,3.9848914341253,25.5294117647059,21.9462074303406,20.1176470588235,2.54787349574253,0.829331693808309,0.801666394394619,puertorico,mu3k1
puertorico_20,puertorico,mu3k2,3,2,29.69,0.52,b,362,34,80.5,888.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289,NA,0.385,NA,NA,NA,143.4,NA,NA,4.86,NA,60287276.28214769,NA,NA,NA,NA,NA,0.2169,NA,0.1163,NA,34,273.84999999999997,2.71728846057262,0.51826884786492,42.3227766027119,puertorico,mu3k2,0.2494809688581314,0.6979220779220779,0.4737015233901047,2,0.26,0.24,0,0,0,2.8528000000000002,3.8348,1,3,0,0,0,0,21,4,0,0.26,6.9276,0,1,28,2.7928,4.0748,0,0,0,0,0.26,0.06,0,0,6.8676,0,0,0.06,0.26,0,0,0,0.06,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.26,0,0,0,3.8348,0,0,0,0,0,0,0,0,0,2.7928,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.24,0,0,0,3.8348,0,0,0,0,0,3.0528000000000004,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.24,0,0,0,0,0,3.0528000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8348,0,38.6672131147541,56,0,56,36.5,399.5,9.013614746073838,23.253349530142096,0.6909399430020655,0.16612021857923498,0.024863387978142075,0,3,1.5,10,58,15,6.3463376990991,3.58509388323417,3.63130802686717,24.6911764705882,21.8849651702786,20.1323529411765,1.56698544070403,0.784596547667587,0.73106774835017,puertorico,mu3k2
costarica_37,costarica,mu0.1k0.5,0.1,0.5,1.34,0.27,b,117,22,76.05,1691.1,133.1,42,3.5,6.84,606.171,13515829.727444086,NA,NA,NA,NA,NA,347,354,NA,NA,10.937746616752326,NA,2120,52,4.2,6.11,20.029773,802502.3900669926,28,0,0,NA,NA,255,241,NA,NA,25,900,8.55725234666337,0.4518524846008767,44.248292589868875,costarica,mu0.1k0.5,0.29216936127257037,NA,0.29216936127257037,1,0,0,12.129999999999999,0,0.1,0.629170779,1.653235918,0,0,22,2,0,0,5,9,0.1,0,14.412406697,2,0,36,0.629170779,3.423235918,0,10.36,0,0,0.1,0,0,0,4.052406697,10.459999999999999,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.653235918,0,10.36,0,0,0,1.56,0,0,0,0.629170779,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,1.653235918,10.36,0,0,1.56,0,0.7291707789999999,0,0,0,0,0,0,0,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7291707789999999,0,0,0,0,0,0,0,1.56,0,0.21,0,0,0,0,0,0,0,0,1.653235918,0,17.413793103448278,35,1,34,2,30,11.099926660169395,65.8418236353796,0.48290712524874513,0.3275862068965517,0.25862068965517243,2,3,7.5,9.5,5,3,5.121495353388,4.23991863492952,5.24480156370783,21.8409090909091,20.447601010101,19.2386363636364,1.11858114422861,0.86696164562331,1.00902830083606,costarica,mu0.1k0.5
costarica_18,costarica,mu0.2k0.5,0.2,0.5,2.68,0.27,b,175,19,96.5,2010.6,111,70,5.9,5.74,381.1989,17493783.39064469,NA,NA,NA,NA,NA,365,363,NA,NA,11.824940845478805,NA,2227,57,4.6,6.34,22.97013,2272348.872926537,107,0,18,NA,NA,264,198,NA,NA,31,525,7.134937129757045,0.49079851888321646,43.916957616868515,costarica,mu0.2k0.5,0.36562889165628887,NA,0.36562889165628887,1,0.432701033,0.1,3.775,11.02063676,0,0.442955232,0.975483292,2,1,25,0,1,0,5,2,0,11.453337793000001,5.293438524,0,3,33,0.442955232,14.441120052,0,1.48,0,0.382701033,0,0,0,0,14.884075284,1.48,0.382701033,0,0,0,0,0,0,0,0,0.735,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0.975483292,0,1.48,0,0,0.382701033,1.56,0,0,0,0.442955232,0,0,0,11.02063676,0,0,0,0,0,0,0.735,0,0,0,0.1,0,0,0,0.975483292,1.48,0,0,1.56,0,0.875656265,11.02063676,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49295523199999997,0,0,0,0,0,0.382701033,0,1.56,0,0.735,0,0,0,11.02063676,0,0,0,0,0.975483292,0.1,17.56896551724138,42.5,1,41.5,-1,24,9.703611308244572,55.10301489912965,0.4110632183908046,0.06896551724137931,0.06896551724137931,2,0,2,2,9,33,4.85505332212959,4.22421394292158,5.0117760657569,21.7007575757576,20.3885428807304,19.2386363636364,1.05358335160911,0.861255671126357,0.964197372650731,costarica,mu0.2k0.5
costarica_33,costarica,mu0.4k0.5,0.4,0.5,5.36,0.27,c,145,14,89,1016.3,73.82,50,4.1,7.11,279.4074,6420019.120535941,NA,NA,NA,NA,NA,403,443,NA,NA,18.21214413651043,NA,2097,44,3.7,6.17,15.473637,26541710.627268326,NA,NA,NA,NA,NA,260,304,NA,NA,17.5,667,7.44273660385417,0.4946674388606203,43.45254668777372,costarica,mu0.4k0.5,0.3343042306852108,NA,0.3343042306852108,1,0,0,1.515,28.58047137,0.05,0.855096337,0.163043324,0,0,3,1,1,0,10,10,0.05,28.58047137,2.533139661,1,1,23,0.855096337,28.778514694000002,0,1.48,0,0,0.05,0,0,0,29.633611031,1.53,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.083043324,0,1.48,0,0,0,0,0,0,0,0.855096337,0,0,0,28.58047137,0.08,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0.083043324,1.48,0,0,0,0,0.985096337,28.58047137,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985096337,0,0,0,0,0,0,0,0,0,0.035,0,0,0,28.58047137,0,0,0,0,0.083043324,0,16.310344827586206,48.5,0.5,48,-0.5,40.5,14.572833680405324,93.19601953816485,0.34057236087838433,0.15517241379310345,0.396551724137931,3,0,11.5,4.5,4,30,4.81370654285098,4.10894730640701,4.99491727873291,21.6461538461538,20.2500801282051,19.0692307692308,1.0419823239679,0.832065121973146,0.95249230261376,costarica,mu0.4k0.5
costarica_29,costarica,mu0.6k0.5,0.6,0.5,8.04,0.27,c,195,27,112,1207.7,118.5,69,5.7,6.12,499.9986,2331480.6279841047,NA,NA,NA,NA,NA,396,355,NA,NA,13.571889611398172,NA,1174,75,6.2,6.04,9.023406,489948.8276198481,6,0,17,NA,NA,223,215,NA,NA,41,1200,12.269957767880657,0.43365176906481084,43.4812125027917,costarica,mu0.6k0.5,0.4156174420258927,NA,0.4156174420258927,1,0.382701033,0,15.715,0,0.15000000000000002,0.477088393,2.096796454,1,0,26,3,0,0,9,9,0.15000000000000002,0.382701033,18.288884847,3,1,44,0.477088393,2.371796454,0,15.54,0,0.382701033,0.05,0,0,0,2.8488848470000003,15.59,0.382701033,0,0,0,0,0,0,0,0.05,0.175,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2.096796454,0,15.54,0,0,0.382701033,0,0,0,0,0.477088393,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,2.096796454,15.54,0,0,0,0,1.009789426,0,0,0,0,0,0,0,15.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627088393,0,0,0,0,0,0.382701033,0,0,0,0.175,0,0,0,0,0,0,0,0,2.096796454,0,23.96551724137931,38,7.5,30.5,-12,33,7.800211464372646,33.05114073203205,0.6344348659003831,0.3275862068965517,0.017241379310344827,0,2,1,9.5,6,13,4.86280077667246,4.19479432994943,4.89711140551895,21.6538461538462,20.3787019230769,19.25,1.05298339894869,0.854844632786525,0.942693945562397,costarica,mu0.6k0.5
costarica_21,costarica,mu0.8k0.5,0.8,0.5,10.73,0.27,a,220,38,120.5,2537.7,160.7,53,4.4,5.9,763.1103,31001934.43732487,NA,NA,NA,NA,NA,422,511,NA,NA,9.209971830364308,NA,1123,65,5.3,5.72,11.829759000000001,954555.47450073855,21,0,9,NA,NA,298,323,NA,NA,66.5,900,7.843077096307295,0.4067385872847315,43.84295411918546,costarica,mu0.8k0.5,0.33087246454772257,NA,0.33087246454772257,1,1.292307914,0.2,54.388954211,0,0.55,2.485308978,1.736487212,3,2,85,11,0,0,39,13,0.55,1.292307914,58.810750401,11,3,139,3.202616892,15.435441423,0,41.44,0,0,0.575,0,0,0.575,18.638058315,41.44,0,0,0,0,0,0,0,0,0.05,1.041684211,0,0,0.2,0,0,0,0,0,0,0,0,1.075,0.717307914,0,0,1.736487212,0,41.44,0,0,0,1.56,0,0,0,2.485308978,0,0,10.34727,0,0,0,0,0,0,0,1.013684211,0,0,0,0.2,0.05,0,0,1.736487212,41.44,0.028,0,1.56,0,14.624886892,0,0,0,0,0,0,0,41.44,0,0,0,0,0.173684211,0,0,0,0,0,0,0,0,0,0,14.702886892,0,0,0,0,0,0,0,1.56,0,0.84,0,0,0,0,0,0,0,0,1.736487212,0.2,13.310344827586206,37,0,37,-36,36,9.692337522684806,71.81506535328515,0.3506008359456635,0.1206896551724138,0.22413793103448276,0,0,6.5,3.5,4,6,4.953135302079,4.22110379640545,5.19114539332339,21.8171641791045,20.3887437810945,19.1529850746269,1.08063366086776,0.86063003778316,0.994259302385408,costarica,mu0.8k0.5
costarica_17,costarica,mu1k0.5,1,0.5,13.41,0.27,c,205,24,111,1840.6,92.2,63,5.3,5.9,312.6507,1792369.6592093946,NA,NA,NA,NA,NA,555,486,NA,NA,8.616730701679534,NA,938.1,57,4.7,6.02,6.327864000000001,3421194.399759284,49,0,150,NA,NA,329,350,NA,NA,50,1200,5.8282981857957195,0.4736097146251155,43.547307637439935,costarica,mu1k0.5,0.34352129907685464,NA,0.34352129907685464,1,0,0,0.943,0,0,0.058993627,3.761406809,0,0,7,0,0,0,2,28,0,0,4.7634004359999995,0,0,37,0.058993627,3.9644068089999998,0,0.74,0,0,0,0,0,0,4.023400436,0.74,0,0,0,0,0,0,0,0,0,0.20299999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.761406809,0,0.74,0,0,0,0,0,0,0,0.058993627,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,3.761406809,0.74,0,0,0,0,0.086993627,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086993627,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,3.761406809,0,39.189655172413794,54.5,23.5,31,-13.5,16.5,8.175421664398954,20.88671601516673,0.7220923436586791,0.25862068965517243,0,0,2,0,7.5,65,4,4.95365182213498,4.24017005168505,5.08558796800347,21.5692307692308,20.2326923076923,19.0807692307692,1.0684645930205,0.857900559880353,0.970369304202509,costarica,mu1k0.5
costarica_24,costarica,mu1.5k0.5,1.5,0.5,20.11,0.27,a,160,33,92,1770.221,125,76,6.4,5.45,561.8466000000001,46578928.198204175,NA,NA,NA,NA,NA,292,445,NA,NA,1.712298366873697,NA,724.6,33,2.7,6.04,6.907689,4012511.950334963,15,0,26,NA,NA,204,299,NA,NA,46,1350,2.1266574515557792,0.4102332124261836,43.81006582119303,costarica,mu1.5k0.5,0.314729875327074,NA,0.314729875327074,1,3.124391699,0,14.69227,0,0.35,0.773357023,0,1,0,18,7,0,0,16,0,0.35,3.124391699,15.465627023,7,1,34,0.773357023,6.90227,0,8.14,0,3.124391699,0,0,0,0,7.675627023,8.14,3.124391699,0,0,0,0,0,0,0,0.03,0.175,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,8.14,0,0,3.124391699,0,0,0,0,0.773357023,0,0,6.34727,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,8.14,0,0,0,0,10.625018722,0,0,0,0,0,0,0,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.500627023,0,0,0,0,0,3.124391699,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,3.655172413793103,20,0,20,-1.5,7.5,3.9975583611015084,108.85920234291409,0.19310344827586207,0.13793103448275862,0.7931034482758621,3,0,26.5,1,2,34,5.26596481091824,4.325864877894,5.14518341781323,21.9626865671642,20.5466106965174,19.3320895522388,1.15654734615913,0.888818615718259,0.994671465958595,costarica,mu1.5k0.5
costarica_11,costarica,mu2k0.5,2,0.5,26.82,0.27,b,200,27,105.5,2157.7,113.3,52,4.3,5.71,388.4145000000001,2638658.6070529018,NA,NA,NA,NA,NA,366,403,NA,NA,5.578787694015613,NA,387.9,40,3.2,6.54,0.8646240000000001,2390612.383041673,NA,NA,NA,NA,NA,104,288,NA,NA,32,1e3,2.829768014934507,0.48068479669149655,43.54192882930636,costarica,mu2k0.5,0.5006033980121765,NA,0.5006033980121765,1,0,0,5.493,0,0,0.088490441,0.49889425,0,0,15,0,0,0,3,5,0,0,6.080384691000001,0,0,23,0.088490441,1.55189425,0,4.44,0,0,0,0,0,0,1.640384691,4.44,0,0,0,0,0,0,0,0,0,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49889425,0,4.44,0,0,0,0.78,0,0,0,0.088490441,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0,0,0,0,0,0.49889425,4.44,0,0,0.78,0,0.116490441,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116490441,0,0,0,0,0,0,0,0.78,0,0.245,0,0,0,0,0,0,0,0,0.49889425,0,18.310344827586206,36.5,2,34.5,-28.5,28.5,7.754430057217711,48.85647827834484,0.4774418346382364,0.10344827586206896,0.13793103448275862,2,0,4,3,5,3,4.86158717461866,4.2412494464056,5.22391331117796,21.6704545454545,20.3011363636364,19.1287878787879,1.05352803886338,0.861021833636773,0.999271296266997,costarica,mu2k0.5
costarica_36,costarica,mu2.5k0.5,2.5,0.5,33.52,0.27,c,165,25,89.76,2011.3,89.35,60,5,6.09,288.6846,13211723.558576593,NA,NA,NA,NA,NA,372,303,NA,NA,7.796143068004643,NA,1130,46,3.8,6.09,9.837737999999998,895423.7194431706,8,1,4,NA,NA,261,189,NA,NA,62.5,975,12.184457913964788,0.46151138745660314,44.037294080876244,costarica,mu2.5k0.5,0.3373123602682849,NA,0.3373123602682849,1,8.311123417,0,9.93227,0,0.25,0.342718886,0.901568716,4,0,6,5,0,0,6,7,0.25,8.311123417,11.176557602,5,4,19,8.553842303,9.653838716,0,1.48,0,0,0.05,0,0,0,18.207681019,1.53,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0.1,0,0,0,0,0,0,0.25,8.211123417,0,0,0.901568716,0,1.48,0,0,0,0,0,0,0,0.342718886,0,0,8.34727,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0.901568716,1.48,0,0,0,0,17.251112303,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.251112303,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0,0.901568716,0,11.189655172413794,27.5,0,27.5,-5,34,7.853732632230291,103.69474503122993,0.3662486938349007,0.24137931034482757,0.4655172413793104,3,0,13.5,7,4,4,4.92403044301809,4.1930749739526,5.0765309056594,21.8923076923077,20.5784455128205,19.4423076923077,1.07798389544842,0.862869648826548,0.986994758773395,costarica,mu2.5k0.5
costarica_10,costarica,mu3k0.5,3,0.5,40.22,0.27,a,200,27,105,1711.3,113.6,61,5.1,6.07,461.34360000000004,28974559.97820826,NA,NA,NA,NA,NA,547,547,NA,NA,15.308542777685757,NA,1766,50,4.1,6.53,13.74447,2339928.0215637577,30,0,71,NA,NA,372,398,NA,NA,57,500,5.832321708332936,0.39650984417093166,43.71980576792289,costarica,mu3k0.5,0.2961608775137111,NA,0.2961608775137111,1,0,0,4.640000000000001,0,0,0.601633927,1.762761996,0,0,12,0,0,0,8,10,0,0,7.004395923000001,0,0,30,0.601633927,1.962761996,0,4.44,0,0,0,0,0,0,2.564395923,4.44,0,0,0,0,0,0,0,0,0.06,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.762761996,0,4.44,0,0,0,0,0,0,0,0.601633927,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,1.762761996,4.44,0,0,0,0,0.661633927,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661633927,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,1.762761996,0,27.086206896551722,58.5,12.5,46,-0.5,31.5,10.808376981371005,45.98297020411921,0.48086776187378005,0.12068965517241378,0.017241379310344827,0,0,1,3.5,26,2,5.47041841500162,4.34777822188514,5.0946680449646,22.0783582089552,20.6759328358209,19.4701492537313,1.20777857319271,0.89894370500742,0.991939472336764,costarica,mu3k0.5
costarica_4,costarica,mu0.1k1,0.1,1,1.34,0.53,c,210,29,107,2499.3,97.94,66,5.5,4.85,384.8067,16979261.095101632,NA,NA,NA,NA,NA,426,395,NA,NA,13.545388922621848,NA,2423,20,1.7,6.15,23.69169,14766043.977232665,104,0,41,NA,NA,290,239,NA,NA,85,1200,4.298353741018831,0.427731884041285,43.014766209345765,costarica,mu0.1k1,0.3570927675759197,NA,0.3570927675759197,1,0.693749485,0.2,42.92727,3.156431198,0.15,0.218156025,2.079160257,1,2,86,3,1,0,9,13,0.15,3.850180683,45.424586282,3,2,110,0.91190551,17.432861455,0,31.08,0,0,0,0,0,0,18.344766965,31.08,0,0,0,0,0,0,0,0,0.03,1.4700000000000002,0,0,0.2,0,0,0,0,0,0,0,0,0.15,0.693749485,0,0,2.079160257,0,31.08,0,0,0,0,0,0,0,0.218156025,0,0,10.34727,3.156431198,0,0,0,0,0,0,1.4700000000000002,0,0,0,0.2,0,0,0,2.079160257,31.08,0,0,0,0,11.43917551,3.156431198,0,0,0,0,0,0,31.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43917551,0,0,0,0,0,0,0,0,0,1.4700000000000002,0,0,0,3.156431198,0,0,0,0,2.079160257,0.2,26.741379310344826,38.5,6.5,32,-23,29,8.25246671278393,32.07278154599698,0.6908866995073892,0.5172413793103449,0.034482758620689655,0,2,2,15,49,4,4.8559071833727,4.14147530550463,4.92481690148005,21.7192307692308,20.2850961538462,19.0807692307692,1.05466568709637,0.840102247909408,0.939692948009328,costarica,mu0.1k1
costarica_31,costarica,mu0.2k1,0.2,1,2.68,0.53,b,205,28,101.18,2278.1,110.8,53,4.4,7.1,580.1433000000001,3581694.8777726823,NA,NA,NA,NA,NA,412,483,NA,NA,12.05150830383352,NA,2261,48,3.8,5.97,22.40319,1655689.1416119006,28,0,108,NA,NA,247,329,NA,NA,72.5,450,4.523671003103001,0.47703401206326357,43.003366485756295,costarica,mu0.2k1,0.3596630083016744,NA,0.3596630083016744,1,1.389580039,0.30000000000000004,14.47727,0,0.2,0.395260828,2.397954622,2,3,52,4,0,0,10,12,0.2,1.389580039,17.57048545,4,2,77,1.682140867,10.767924621999999,0,6.66,0,0,0.05,0,0,0,12.450065489,6.71,0,0,0,0,0,0,0,0,0.05,1.4699999999999998,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0.15000000000000002,1.286880039,0,0,2.397954622,0,6.66,0.1027,0,0,0,0,0,0,0.395260828,0,0,6.34727,0,0,0,0,0,0,0,1.4699999999999998,0,0,0,0.30000000000000004,0,0,0,2.397954622,6.66,0,0,0,0,8.332110866999999,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.332110866999999,0,0,0,0,0,0,0,0,0,1.4699999999999998,0,0,0,0,0,0,0,0,2.397954622,0.30000000000000004,24.5,48.5,2.5,46,-28,38,12.605908343673836,51.37917590356946,0.505116701853155,0.10344827586206896,0.06896551724137931,2,0,2,3,9,3,5.02877122480206,4.16388193896713,5.21762902657847,21.875,20.3803661616162,19.1590909090909,1.10004370542545,0.848614385698904,0.999650288501284,costarica,mu0.2k1
costarica_35,costarica,mu0.4k1,0.4,1,5.36,0.53,a,182,26,94.61,2124.7,134.7,45,3.7,7.16,539.1690000000001,29667246.251739766,NA,NA,NA,NA,NA,303,428,NA,NA,11.427336975646101,NA,2372,36,2.9,5.99,20.730717,709581.0606908145,9,0,2,NA,NA,204,238,NA,NA,36,1800,10.359790443336731,0.5064000916873336,43.25096478549581,costarica,mu0.4k1,0.3853289534560933,NA,0.3853289534560933,1,0,0.2,17.07227,0,0.05,0.484734005,5.065515243,0,2,49,1,0,0,10,33,0.05,0,22.822519248,1,0,94,0.484734005,14.987785243,0,7.4,0,0,0,0,0,0,15.472519248,7.4,0,0,0,0,0,0,0,0,0.03,1.295,0,0,0.2,0,0,0,0,0,0,0,0,0.05,0,0,0,5.065515243,0,7.4,0,0,0,0,0,0,0,0.484734005,0,0,8.34727,0,0,0,0,0,0,0,1.295,0,0,0,0.2,0,0,0,5.065515243,7.4,0,0,0,0,8.912004005,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.912004005,0,0,0,0,0,0,0,0,0,1.295,0,0,0,0,0,0,0,0,5.065515243,0.2,16.551724137931032,38.5,1,37.5,-20.5,35.5,10.385463126900294,62.753625311370065,0.4325123152709359,0.15517241379310345,0.15517241379310345,3,0,4.5,4.5,2,2,5.07656919470066,4.3483009618848,5.18712560910672,21.9328358208955,20.5884758897819,19.3917910447761,1.11343558680785,0.895248895152805,1.00587655934805,costarica,mu0.4k1
